userid,label,gender,age,province
110946371274,1,nan,nan,16
110946371970,1,nan,nan,1
110946371973,0,male,nan,0
110946372079,0,nan,nan,15
110946372277,0,nan,nan,2
110946372579,0,nan,nan,17
110946372875,0,nan,nan,15
110946373379,1,nan,nan,7
110946374275,1,male,60,1
110946379471,1,female,nan,1
110946379477,0,male,80,2
110946379678,1,nan,nan,2
110946379976,0,nan,nan,1
110946410870,1,male,80,2
110946417076,0,nan,nan,1
110946417474,1,nan,nan,0
110946417777,0,female,80,1
110946417978,1,nan,nan,1
110946471378,0,nan,nan,1
110946471871,0,female,nan,2
110946474377,0,male,90,12
110946474471,0,nan,nan,2
110946474479,0,nan,nan,7
110946510878,0,nan,nan,1
110946517073,1,male,nan,0
110946517171,0,female,nan,1
110946517173,0,female,90,0
110946517179,0,nan,nan,8
110946517378,0,nan,nan,4
110946517479,0,nan,nan,2
110946517576,0,nan,nan,2
110946517579,0,male,80,1
110946517674,0,nan,80,4
110946517875,0,nan,nan,12
110946571079,0,nan,nan,7
110946571177,1,nan,nan,4
110946571275,0,nan,nan,12
110946571277,0,nan,nan,17
110946571671,0,nan,nan,0
110946571870,0,nan,nan,1
110946571875,1,nan,nan,2
110946571974,1,nan,nan,1
110946572376,0,female,nan,14
110946572570,0,nan,nan,2
110946572675,0,nan,nan,7
110946572873,0,male,nan,10
110946572975,0,nan,nan,2
110946610970,0,nan,nan,15
110946617075,0,female,nan,1
110946617171,0,nan,nan,4
110946617173,0,nan,nan,5
110946617475,0,nan,nan,4
110946617476,0,nan,nan,8
110946617675,0,nan,nan,0
110946617974,0,nan,nan,2
110946617979,1,male,nan,7
110946671276,0,nan,nan,1
110946671777,0,nan,nan,1
110946671872,0,nan,nan,17
110946671970,0,nan,nan,12
110946672272,0,female,nan,23
110946672575,0,nan,70,7
110946672970,1,nan,nan,12
110946672974,0,female,nan,0
110946672979,0,female,nan,0
110946710575,0,nan,nan,2
110946710576,0,nan,nan,1
110946717274,0,nan,nan,2
110946717276,0,nan,nan,2
110946717477,1,nan,nan,4
110946717576,0,nan,nan,4
110946717770,0,nan,nan,12
110946717876,0,female,nan,2
110946771071,0,nan,nan,1
110946771074,0,nan,nan,2
110946771079,0,nan,nan,1
110946771273,0,nan,nan,4
110946771470,0,female,80,1
110946771676,0,nan,nan,1
110946771771,0,nan,nan,1
110946771777,1,nan,70,0
110946771872,0,nan,nan,12
110946772873,1,nan,nan,4
110946774373,0,nan,nan,0
110946774379,0,nan,nan,1
110946810570,0,nan,nan,2
110946810575,1,female,nan,0
110946810879,1,nan,nan,2
110946817070,0,female,nan,2
110946817072,0,nan,nan,1
110946817075,1,nan,nan,16
110946817172,0,female,80,15
110946817176,1,nan,nan,2
110946817371,1,nan,nan,1
110946817373,1,female,nan,0
110946817470,0,nan,nan,7
110946871070,0,nan,nan,4
110946871077,0,nan,nan,12
110946871178,1,nan,nan,1
110946871271,0,nan,nan,2
110946871276,1,nan,nan,2
110946871277,0,male,nan,2
110946871876,1,nan,nan,1
110946871879,0,male,80,1
110946872073,0,nan,nan,16
110946872373,0,nan,nan,1
110946872771,0,male,80,4
110946874171,0,nan,nan,7
110946874278,0,male,nan,1
110946874472,1,nan,nan,12
110946874475,0,nan,nan,4
110946874872,0,male,nan,4
110946910974,0,nan,nan,2
110946910977,0,female,80,1
110946917076,1,nan,nan,11
110946917177,0,female,60,12
110946917370,0,nan,nan,1
110946917576,0,male,nan,2
110946917770,0,female,nan,2
110946917776,0,nan,nan,6
110946917779,0,nan,nan,1
110946971071,0,nan,nan,4
110946971072,0,nan,nan,0
110946971179,0,nan,nan,4
110946971270,0,nan,nan,1
110946971371,0,nan,nan,2
110946971374,1,nan,nan,15
110946971677,0,nan,nan,1
110946971779,0,nan,nan,12
110946972272,1,nan,nan,2
110946972372,0,nan,nan,1
110946972374,0,male,80,2
110946972973,0,nan,nan,1
110946974077,0,nan,nan,1
110946974270,0,nan,nan,5
110946974278,0,nan,nan,3
110947017171,0,nan,nan,2
110947017375,1,nan,80,12
110947017674,0,nan,nan,2
110947017779,0,nan,nan,15
110947017879,0,nan,nan,12
110947017977,1,male,70,2
110947017978,0,nan,70,16
110947072071,1,nan,nan,2
110947072471,0,nan,nan,2
110947110572,0,nan,nan,0
110947117173,0,nan,nan,19
110947117179,1,nan,nan,2
110947117776,1,nan,nan,14
110947117870,1,nan,nan,2
110947172076,1,nan,nan,0
110947172775,1,nan,80,2
110947172777,0,nan,nan,1
110947217171,0,female,nan,10
110947217570,0,nan,nan,19
110947271373,0,nan,nan,1
110947271773,1,female,nan,4
110947272571,0,nan,nan,4
110947272572,0,nan,nan,2
110947272577,0,nan,nan,1
110947272979,0,nan,nan,2
110947310577,0,nan,nan,1
110947317472,0,nan,nan,1
110947317473,0,nan,nan,4
110947317478,0,female,nan,2
110947317576,0,nan,nan,12
110947317970,1,female,nan,0
110947317971,0,nan,nan,4
110947372178,0,nan,nan,14
110947372276,0,nan,nan,2
110947410572,0,male,70,4
110947410970,0,nan,nan,17
110947417374,0,male,nan,11
110947417576,0,nan,nan,1
110947417771,0,male,nan,4
110947471471,0,nan,nan,0
110947471474,0,nan,nan,4
110947472070,0,nan,nan,4
110947472071,0,male,nan,12
110947472072,1,female,nan,7
110947472172,0,female,80,2
110947472470,0,nan,nan,4
110947472676,0,nan,nan,4
110947472779,0,female,nan,1
110947472973,0,nan,nan,1
110947510871,0,male,90,21
110947510877,0,female,nan,25
110947510973,0,nan,nan,0
110947517470,0,female,90,4
110947517674,0,nan,nan,4
110947571274,0,nan,nan,8
110947571278,0,nan,nan,1
110947572370,0,female,nan,7
110947610579,0,nan,nan,1
110947617275,0,nan,nan,0
110947617678,0,nan,nan,1
110947617779,1,nan,nan,12
110947672273,0,nan,nan,2
110947672276,0,male,nan,0
110947710879,0,nan,nan,18
110947710977,0,nan,nan,2
110947717172,0,nan,nan,17
110947717572,0,nan,nan,26
110947717770,1,nan,90,1
110947771077,1,nan,nan,4
110947772070,0,male,90,2
110947772770,0,nan,nan,4
110947772877,0,nan,nan,2
110947817478,0,nan,nan,12
110947817678,0,nan,nan,7
110947817879,0,nan,nan,7
110947910577,1,nan,nan,2
110947917471,0,nan,nan,1
110947971079,0,nan,nan,1
110947971274,0,nan,nan,2
110947971275,0,nan,nan,7
110947971374,1,nan,nan,4
110947972178,0,nan,nan,21
110947972179,0,female,nan,1
110947972273,0,female,nan,4
110947972975,0,nan,nan,1
110948010977,0,nan,nan,2
110948017274,0,nan,nan,7
110948017776,0,nan,nan,4
110948017974,1,female,nan,15
110948017976,0,nan,nan,1
110948071078,0,female,nan,1
110948071275,0,nan,nan,7
110948071475,1,nan,nan,1
110948071478,0,male,90,0
110948071674,0,nan,nan,1
110948071677,0,nan,nan,5
110948071679,0,nan,nan,1
110948072174,1,nan,nan,1
110948072178,0,nan,nan,2
110948072477,0,female,nan,0
110948072771,0,nan,nan,26
110948072976,0,nan,nan,8
110948110874,0,male,nan,7
110948117374,1,nan,nan,1
110948117472,0,nan,nan,7
110948117570,0,nan,nan,4
110948117578,0,female,nan,10
110948117875,1,male,nan,2
110948172077,0,nan,nan,7
110948172371,1,nan,nan,1
110948172376,0,nan,nan,17
110948172479,0,nan,nan,22
110948172671,0,nan,nan,2
110948172679,0,nan,nan,2
110948172873,0,nan,nan,12
110948210574,0,nan,nan,2
110948210879,0,female,nan,1
110948210970,1,male,nan,7
110948210974,0,female,70,1
110948210977,0,nan,nan,1
110948210979,0,nan,nan,4
110948217070,0,nan,nan,8
110948217274,0,female,70,1
110948217470,0,nan,nan,7
110948217472,0,nan,nan,2
110948217970,0,nan,nan,16
110948271378,0,nan,nan,18
110948272373,0,female,nan,8
110948272571,0,nan,nan,0
110948272573,1,nan,nan,2
110948272777,0,male,80,2
110948272879,0,nan,70,2
110948272976,1,nan,nan,1
110948310973,0,nan,nan,2
110948317074,0,nan,nan,4
110948317273,0,nan,nan,0
110948317674,1,female,nan,1
110948317677,1,male,nan,1
110948317970,0,nan,nan,4
110948372375,0,nan,nan,4
110948372473,0,nan,nan,2
110948372479,0,nan,nan,0
110948372574,0,nan,nan,2
110948372770,0,nan,nan,2
110948372779,0,nan,nan,0
110948372871,0,nan,nan,4
110948417375,0,nan,70,16
110948417479,0,nan,nan,1
110948417572,0,nan,nan,16
110948417670,0,nan,nan,23
110948417776,1,female,nan,10
110948471070,0,nan,nan,1
110948471078,0,nan,nan,0
110948471274,0,nan,nan,0
110948471378,0,nan,nan,1
110948471775,0,female,nan,1
110948472176,0,nan,nan,1
110948472273,0,male,70,4
110948472276,0,nan,nan,4
110948472378,1,male,nan,1
110948472572,0,nan,nan,7
110948472574,0,nan,nan,2
110948472976,0,nan,nan,1
110948510877,0,nan,nan,2
110948510879,0,nan,nan,4
110948517570,0,nan,nan,7
110948517771,1,male,70,4
110948517775,0,nan,nan,1
110948517776,1,nan,nan,1
110948517973,0,nan,nan,2
110948571071,0,nan,nan,2
110948571078,0,male,nan,2
110948571376,0,nan,nan,1
110948572074,0,nan,nan,2
110948572374,0,nan,nan,1
110948572577,0,nan,nan,18
110948572872,1,male,nan,2
110948572977,0,nan,nan,1
110948610978,0,nan,nan,2
110948610979,0,nan,nan,2
110948617371,0,nan,nan,4
110948617472,1,nan,nan,1
110948672174,0,nan,nan,4
110948672271,0,nan,nan,10
110948672779,0,nan,nan,2
110948672870,0,nan,nan,2
110948710874,0,female,nan,2
110948717077,1,nan,nan,2
110948717578,0,nan,nan,9
110948717676,0,nan,nan,12
110948717776,1,nan,nan,11
110948771278,0,nan,nan,17
110948772176,1,female,nan,9
110948772478,0,male,80,1
110948772579,0,male,90,2
110948772771,0,nan,nan,2
110948772871,0,nan,nan,5
110948772974,0,female,nan,4
110948772975,0,nan,nan,1
110948772976,0,male,nan,2
110948810878,0,nan,nan,7
110948810976,0,nan,nan,0
110948817074,0,nan,nan,1
110948817178,0,male,70,4
110948817278,0,nan,nan,2
110948817475,1,nan,nan,4
110948817671,0,nan,nan,2
110948872274,0,nan,nan,0
110948872775,1,nan,nan,12
110948872874,1,nan,nan,2
110948872974,0,male,nan,26
110948910572,0,nan,nan,2
110948910573,0,female,nan,0
110948910576,1,male,nan,1
110948910876,0,nan,nan,2
110948917178,0,male,nan,12
110948917272,0,nan,nan,1
110948917276,0,nan,nan,1
110948917776,0,female,nan,1
110948917977,0,nan,nan,1
110948971075,0,nan,nan,2
110948971178,0,nan,nan,2
110948971576,0,male,nan,0
110948971577,0,nan,nan,4
110948971673,0,nan,nan,18
110948971872,0,female,nan,4
110948971978,0,male,nan,0
110948972171,0,female,nan,3
110948972271,1,male,70,2
110948972277,0,female,80,1
110948972578,0,nan,nan,2
110948972676,0,female,60,2
110948972971,0,nan,nan,2
110948972977,0,nan,nan,2
110949010572,0,nan,nan,1
110949010577,1,nan,nan,1
110949017274,1,nan,nan,4
110949017379,0,female,80,8
110949017678,0,nan,nan,2
110949017972,0,nan,nan,2
110949071770,1,nan,nan,12
110949072276,1,nan,nan,7
110949072876,0,nan,nan,17
110949110576,0,nan,nan,2
110949110875,0,nan,nan,15
110949110971,1,female,nan,9
110949110976,0,nan,nan,1
110949117176,0,female,80,12
110949117376,0,nan,nan,12
110949117471,1,nan,nan,1
110949117672,0,nan,nan,7
110949117770,1,nan,nan,2
110949172177,0,nan,nan,2
110949172474,0,nan,nan,1
110949172676,0,nan,nan,12
110949172871,0,nan,nan,8
110949217174,0,nan,nan,4
110949217178,0,female,nan,2
110949217271,0,nan,nan,2
110949217474,0,nan,nan,2
110949217571,1,nan,nan,4
110949217776,0,female,nan,1
110949271075,1,nan,nan,2
110949271275,1,nan,nan,1
110949271370,0,nan,nan,12
110949272471,0,nan,nan,12
110949310577,0,male,nan,1
110949310579,1,nan,nan,2
110949317376,0,nan,nan,1
110949317572,0,female,80,14
110949317674,0,female,80,8
110949317778,0,male,70,2
110949317870,0,nan,nan,1
110949317878,0,nan,nan,5
110949372175,0,male,nan,2
110949372276,0,nan,nan,1
110949372879,0,nan,nan,4
110949372975,0,male,nan,1
110949410870,0,female,90,5
110949410877,0,nan,nan,12
110949417475,0,female,nan,7
110949417577,1,nan,nan,2
110949472271,0,female,nan,23
110949472275,0,nan,nan,1
110949472677,1,nan,60,1
110949517370,1,female,nan,1
110949517772,1,nan,nan,1
110949517874,0,nan,nan,2
110949517970,0,nan,nan,0
110949571378,0,male,80,1
110949572279,0,nan,nan,7
110949572570,0,nan,nan,1
110949572770,0,nan,nan,1
110949617172,0,nan,nan,4
110949617178,1,nan,nan,5
110949617378,0,nan,nan,1
110949617776,0,nan,nan,2
110949617777,0,nan,nan,14
110949617970,1,nan,nan,1
110949671779,0,nan,nan,2
110949672177,0,nan,nan,1
110949672178,0,nan,nan,4
110949672370,1,nan,nan,2
110949672576,0,nan,nan,1
110949672671,0,male,nan,4
110949672770,0,female,nan,1
110949672778,0,nan,nan,0
110949672875,0,nan,nan,15
110949710873,0,female,nan,2
110949772172,0,nan,nan,5
110949772870,0,nan,nan,2
110949810978,1,male,nan,6
110949817670,1,nan,nan,1
110949817774,1,nan,nan,4
110949872574,0,nan,nan,4
110949872878,0,nan,nan,2
110949872976,0,female,70,23
110949910577,0,nan,nan,6
110949917173,0,male,nan,7
110949917174,0,nan,nan,1
110949917277,0,nan,nan,8
110949917478,0,nan,nan,7
110949917574,0,female,nan,1
110949917577,0,nan,nan,2
110949972670,0,nan,nan,13
110949972676,0,nan,nan,1
110949972775,0,nan,nan,2
110949972778,0,female,nan,2
110949972779,0,female,70,2
110949972970,0,male,nan,0
110949972971,0,nan,nan,17
110970017078,0,nan,nan,6
110970017170,0,nan,nan,2
110970017676,0,nan,nan,12
110970017774,0,nan,nan,4
110970017775,0,male,nan,0
110970017872,0,female,nan,1
110970117576,0,nan,nan,2
110970210577,0,nan,nan,7
110970217472,0,nan,nan,0
110970310871,0,nan,nan,15
110970310874,0,nan,nan,7
110970317373,0,nan,nan,1
110970317671,1,nan,nan,1
110970317876,1,nan,nan,12
110970417070,0,nan,nan,0
110970417376,0,male,80,1
110970417574,0,nan,nan,16
110970417772,0,nan,nan,2
110970417774,0,nan,nan,1
110970510875,0,female,nan,0
110970517177,0,male,80,12
110970610576,0,nan,nan,7
110970617270,0,nan,80,26
110970617379,0,nan,nan,2
110970674872,1,nan,nan,2
110970679372,1,nan,nan,12
110970717072,1,nan,nan,1
110970717477,0,nan,nan,1
110970717479,1,nan,nan,2
110970817070,0,male,nan,12
110970817278,0,nan,60,2
110970817773,0,female,nan,0
110970910878,0,nan,nan,2
110972010573,1,female,80,1
110972017071,0,nan,nan,0
110972017170,0,male,80,11
110972017372,0,nan,nan,2
110972017474,0,male,nan,13
110972017874,0,nan,nan,0
110972017878,0,nan,nan,12
110972110871,1,male,nan,9
110972110872,0,nan,nan,2
110972110877,1,male,nan,12
110972117077,0,nan,nan,2
110972117079,0,nan,nan,1
110972117272,0,nan,nan,0
110972117379,0,nan,nan,0
110972210874,1,nan,nan,1
110972217476,0,nan,nan,12
110972217675,0,female,70,0
110972233869,1,nan,nan,4
110972235167,0,nan,nan,1
110972235268,0,nan,nan,2
110972317270,0,nan,nan,2
110972317279,1,female,nan,1
110972317676,0,nan,nan,21
110972317679,0,female,nan,0
110972417372,0,female,nan,5
110972417875,0,nan,nan,2
110972417971,0,nan,nan,4
110972517074,0,nan,nan,22
110972517170,0,nan,nan,12
110972535164,0,female,nan,14
110972610578,0,nan,nan,7
110972617470,0,nan,nan,2
110972617671,0,nan,nan,0
110972633763,0,female,nan,12
110972633863,0,nan,nan,1
110972717372,0,male,nan,0
110972717978,0,nan,nan,1
110972810874,0,female,nan,2
110972810875,0,nan,nan,2
110972817679,0,nan,nan,8
110972817771,0,nan,nan,12
110972817975,0,nan,nan,4
110972872378,0,nan,nan,19
110972910575,0,nan,90,2
110972917070,0,nan,nan,3
110972917179,0,female,nan,1
110972917374,1,nan,nan,10
110972917670,0,nan,nan,2
110972917970,0,female,80,1
110973010570,0,nan,nan,21
110973010975,1,nan,nan,3
110973017078,0,nan,nan,7
110973017275,1,nan,nan,1
110973017375,0,female,nan,4
110973017476,0,female,80,1
110973072276,0,nan,nan,2
110973117271,0,nan,nan,0
110973117479,0,nan,nan,1
110973117772,0,male,nan,4
110973117778,0,nan,nan,26
110973210574,1,nan,nan,2
110973210972,0,nan,nan,2
110973217273,0,female,70,2
110973217471,0,nan,nan,1
110973217476,0,nan,nan,1
110973272277,0,nan,nan,0
110973272278,0,nan,nan,0
110973272377,0,male,nan,2
110973272379,0,nan,nan,0
110973317073,0,nan,nan,2
110973317074,0,male,nan,0
110973317374,1,nan,nan,2
110973317571,0,nan,nan,8
110973317970,0,nan,nan,7
110973317971,0,male,nan,12
110973410570,0,nan,nan,1
110973410871,0,nan,80,1
110973410970,1,nan,nan,1
110973410972,0,male,nan,2
110973417077,0,female,nan,2
110973417171,0,male,nan,1
110973417374,0,male,80,3
110973417573,1,nan,nan,2
110973417679,0,female,nan,0
110973472370,1,nan,nan,1
110973472375,0,nan,nan,2
110973517173,0,nan,nan,2
110973517372,0,nan,nan,12
110973517670,0,nan,nan,0
110973517970,0,nan,nan,0
110973517979,0,nan,nan,2
110973572073,0,nan,nan,1
110973617075,0,female,00,10
110973617476,0,male,nan,4
110973617672,0,nan,nan,1
110973617676,1,nan,nan,0
110973710972,0,nan,nan,12
110973717378,0,female,60,1
110973717674,0,female,70,12
110973772070,0,nan,nan,1
110973810877,0,male,nan,0
110973810970,0,nan,nan,2
110973817279,0,nan,nan,1
110973817570,1,nan,nan,6
110973872376,0,nan,nan,2
110973910877,0,nan,nan,2
110973917673,0,nan,80,4
110973917873,1,nan,nan,7
110973972679,0,nan,nan,12
110975017470,1,nan,nan,1
110975017473,0,nan,nan,9
110975017672,0,nan,nan,1
110975017976,0,nan,nan,7
110975117472,0,nan,nan,0
110975210571,0,nan,nan,2
110975210879,0,nan,nan,0
110975217077,1,nan,nan,2
110975217372,1,male,nan,2
110975310875,0,nan,nan,0
110975317477,0,nan,nan,1
110975417573,0,nan,nan,4
110975417874,0,nan,nan,1
110975517178,0,nan,nan,4
110975517374,1,male,nan,4
110975517678,1,nan,nan,2
110975517977,0,nan,nan,2
110975610871,0,nan,nan,0
110975610874,0,male,nan,1
110975617170,0,female,nan,22
110975617179,0,nan,nan,13
110975617275,0,female,nan,2
110975617974,0,nan,nan,1
110975672079,0,nan,nan,1
110975672773,1,nan,nan,1
110975710873,1,female,nan,0
110975710877,0,nan,nan,23
110975710879,1,female,70,2
110975717270,0,female,nan,1
110975717271,0,nan,nan,2
110975817479,1,nan,70,7
110975817874,0,nan,nan,1
110975817879,1,male,nan,2
110975872379,0,nan,nan,1
110975910871,1,nan,nan,2
110975910978,0,nan,nan,17
110975917270,0,nan,nan,12
110975917574,1,male,80,0
110976010878,1,nan,nan,2
110976017278,0,nan,nan,0
110976017378,0,nan,nan,4
110976117170,0,nan,nan,4
110976172374,0,nan,nan,18
110976172376,0,nan,nan,4
110976210876,0,female,nan,0
110976210877,0,nan,nan,0
110976217075,0,nan,nan,2
110976217678,0,female,80,1
110976217772,0,nan,nan,4
110976272072,0,nan,nan,0
110976272373,1,nan,nan,2
110976317071,0,nan,nan,1
110976372378,0,nan,nan,1
110976372677,0,nan,nan,7
110976410970,0,nan,nan,12
110976410979,0,nan,nan,16
110976417471,0,nan,nan,0
110976417475,0,male,nan,0
110976417479,0,female,nan,2
110976417670,1,nan,nan,2
110976417775,0,female,nan,10
110976417979,0,nan,nan,1
110976472371,1,nan,nan,0
110976510871,0,nan,nan,1
110976510879,0,nan,nan,7
110976510977,0,male,60,1
110976517070,0,nan,nan,1
110976517073,0,nan,nan,1
110976517078,1,nan,nan,0
110976517276,0,nan,nan,2
110976517370,0,nan,nan,0
110976517376,0,female,nan,2
110976517378,0,nan,nan,7
110976517773,1,nan,nan,8
110976517874,0,male,nan,5
110976610976,0,nan,nan,0
110976610979,0,nan,nan,2
110976710571,0,nan,nan,8
110976710876,0,nan,nan,4
110976717878,0,nan,nan,1
110976717976,0,male,nan,1
110976717979,0,nan,nan,8
110976810976,0,nan,nan,4
110976817775,0,male,nan,1
110976817878,0,nan,nan,8
110976910575,1,nan,nan,1
110976910873,0,nan,nan,17
110976910877,0,nan,nan,13
110976910978,0,nan,nan,14
110976917179,0,female,nan,0
110976917371,0,nan,nan,14
110976917477,0,nan,nan,12
110976917670,0,nan,nan,13
110978010870,0,nan,nan,6
110978010976,0,nan,nan,2
110978017275,0,nan,90,15
110978110872,0,nan,nan,2
110978117079,0,nan,nan,2
110978117673,1,nan,nan,2
110978117677,0,nan,nan,8
110978210876,1,nan,nan,2
110978217472,0,nan,nan,12
110978317270,0,nan,nan,21
110978317475,0,female,nan,0
110978471278,1,female,nan,1
110978472578,0,nan,nan,19
110978517271,0,nan,nan,2
110978517473,0,nan,nan,2
110978517571,0,nan,nan,4
110978517578,1,male,nan,0
110978517676,0,nan,nan,4
110978517677,0,nan,nan,1
110978517870,0,female,nan,0
110978710579,0,nan,nan,12
110978710874,0,nan,nan,0
110978717476,0,nan,nan,1
110978717579,0,nan,nan,8
110978717673,1,female,nan,2
110978717676,0,nan,nan,1
110978817371,0,nan,nan,7
110978817675,0,nan,nan,12
110978817676,0,nan,nan,8
110978817773,0,female,nan,1
110978910574,0,nan,nan,2
110978972072,0,nan,nan,2
110978972976,0,female,90,1
111100046859,0,female,60,11
111100248353,0,female,80,16
111100248558,0,nan,nan,2
111100346451,0,female,nan,1
111100348751,0,male,nan,1
111100348758,0,nan,nan,29
111100448352,0,female,nan,2
111100548352,1,female,nan,2
111100548356,0,nan,nan,8
111100648551,0,nan,nan,1
111100648556,0,nan,nan,2
111100648758,0,nan,nan,4
111100748559,0,nan,nan,4
111100846452,1,nan,nan,12
111100846459,0,male,nan,5
111100848558,0,nan,nan,1
111100948751,0,male,nan,2
111100948759,0,female,nan,1
111101048353,0,nan,nan,1
111101048751,0,male,nan,0
111101114254,0,male,nan,27
111101119150,0,nan,nan,14
111101119155,0,nan,nan,12
111101119352,0,nan,nan,4
111101119456,0,female,nan,4
111101119552,0,nan,nan,21
111101119553,0,female,nan,1
111101119657,0,nan,nan,21
111101119658,0,nan,90,4
111101119659,0,nan,nan,7
111101119753,0,nan,nan,1
111101119850,0,nan,nan,16
111101119851,0,female,nan,4
111101119852,0,male,nan,12
111101119855,0,nan,nan,8
111101119859,0,nan,nan,12
111101119950,0,nan,nan,7
111101119952,0,nan,70,1
111101119957,0,nan,nan,12
111101146150,0,nan,nan,18
111101146253,1,nan,70,1
111101146555,0,nan,nan,2
111101146556,0,female,nan,7
111101146652,0,nan,nan,12
111101146656,0,nan,nan,12
111101148559,0,female,nan,7
111101148754,0,female,nan,7
111101246450,0,nan,nan,4
111101246858,0,nan,nan,2
111101348753,0,female,nan,2
111101446050,0,male,60,1
111101446052,0,male,nan,12
111101446256,0,nan,nan,12
111101446257,0,female,nan,26
111101446450,1,nan,nan,4
111101446550,0,nan,nan,8
111101446651,0,nan,nan,12
111101446656,0,male,nan,26
111101446858,0,nan,nan,7
111101446950,0,nan,nan,15
111101546456,0,male,80,1
